k,reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max
20,s0270,93,0.7953383326530457,0.05857108160853386,0.7142016291618347,0.853787362575531,0.8224990963935852,0.02698153257369995,0.7729439735412598,0.853787362575531
50,s0270,93,0.801859974861145,0.0634618028998375,0.7142016291618347,0.8594776391983032,0.8350273370742798,0.025341670960187912,0.7875927686691284,0.8594776391983032
100,s0270,93,0.8136460185050964,0.05016721412539482,0.7352511882781982,0.8594776391983032,0.8580896258354187,0.013693444430828094,0.846581757068634,0.8839313387870789
1,s1130,32,0.8760111927986145,0.026092655956745148,0.856096088886261,0.9257988929748535,0.7220019102096558,0.1890079528093338,0.3789036273956299,0.8850588798522949
2,s1130,32,0.8680192232131958,0.016126412898302078,0.8510406613349915,0.8932544589042664,0.7933635711669922,0.07165101170539856,0.6988996267318726,0.8942190408706665
3,s1130,32,0.9164838790893555,0.02231890708208084,0.8962005376815796,0.9483001232147217,0.8056451082229614,0.11904982477426529,0.5763355493545532,0.911949872970581
5,s1130,32,0.9434205889701843,0.020589416846632957,0.9177227020263672,0.9655634164810181,0.8464711904525757,0.026591898873448372,0.802304744720459,0.8770605325698853
10,s1130,32,0.9591407775878906,0.006515714339911938,0.9516755938529968,0.967912495136261,0.9034460186958313,0.030549699440598488,0.8638265132904053,0.9390604496002197
20,s1130,32,0.9557536840438843,0.009670802392065525,0.9396597146987915,0.967912495136261,0.9448661804199219,0.019033735617995262,0.919766902923584,0.967912495136261
50,s1130,32,0.9607780575752258,0.0057250745594501495,0.9512541890144348,0.967912495136261,0.9529777765274048,0.013124567456543446,0.9315519332885742,0.967912495136261
100,s1130,32,0.9607780575752258,0.0057250745594501495,0.9512541890144348,0.967912495136261,0.9626278877258301,0.0048517934046685696,0.9539080262184143,0.967912495136261
1,s0860,244,0.9187687039375305,0.016405805945396423,0.9026700854301453,0.9400274753570557,0.7167693376541138,0.19395987689495087,0.3614937365055084,0.863846480846405
2,s0860,244,0.870043933391571,0.048043787479400635,0.7747554779052734,0.903721809387207,0.8875482678413391,0.047832563519477844,0.7979893684387207,0.940837025642395
3,s0860,244,0.9149397611618042,0.005884789861738682,0.9078428149223328,0.9242527484893799,0.8949558138847351,0.016266463324427605,0.865295946598053,0.914922297000885
5,s0860,244,0.9161564707756042,0.02878224477171898,0.8843554258346558,0.9527058601379395,0.9080008268356323,0.026795146986842155,0.8868489265441895,0.9507538080215454
10,s0860,244,0.9299375414848328,0.017514921724796295,0.9064631462097168,0.9599823951721191,0.9200304746627808,0.023990895599126816,0.8940701484680176,0.9529883861541748
20,s0860,244,0.9302476644515991,0.017866795882582664,0.9080103039741516,0.9599823951721191,0.930191159248352,0.015539047308266163,0.9154936075210571,0.9529883861541748
50,s0860,244,0.9302476644515991,0.017866795882582664,0.9080103039741516,0.9599823951721191,0.9411450624465942,0.011573472060263157,0.9290828108787537,0.9605282545089722
100,s0860,244,0.9302476644515991,0.017866795882582664,0.9080103039741516,0.9599823951721191,0.9452136754989624,0.009580906480550766,0.9309056997299194,0.9605282545089722
1,s0874,71,0.8502410054206848,0.03926926851272583,0.7958794832229614,0.8988399505615234,0.6029989719390869,0.14051714539527893,0.3958205580711365,0.7290990352630615
