reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_mean,dense_std,dense_min,dense_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max,relative_performance,relative_performance_fp
s0382,147,0.8538219332695007,0.027865976095199585,0.8272495269775391,0.903649091720581,0.8973504900932312,0.008896480314433575,0.8858823180198669,0.9112354516983032,0.7463051676750183,0.036864813417196274,0.6846725344657898,0.7897939682006836,0.9514921345624852,1.1440654175415024
s0477,177,0.925281822681427,0.024131806567311287,0.8878548741340637,0.9548336267471313,0.9575066566467285,0.002564899856224656,0.9525740146636963,0.9596458673477173,0.8173710703849792,0.07670243084430695,0.712372899055481,0.9189857244491577,0.9663450548968968,1.1320217416621097
s0881,6,0.7604779005050659,0.06560950726270676,0.6555722951889038,0.8605761528015137,0.8200690150260925,0.021870288997888565,0.8028246164321899,0.8605761528015137,0.6291936635971069,0.030782168731093407,0.5773309469223022,0.6716080904006958,0.9273340250282099,1.2086547346287717
s1307,37,0.9027455449104309,0.02605278603732586,0.8748534917831421,0.9426056146621704,0.3743346333503723,0.015322367660701275,0.3540201485157013,0.4014934301376343,0.8052083849906921,0.025046680122613907,0.7696141004562378,0.8361262083053589,2.4116003823388494,1.1211328169674566
s0163,255,0.9181698560714722,0.010080426000058651,0.9049103260040283,0.932113528251648,0.9436553120613098,0.004501295275986195,0.9407930374145508,0.9526239633560181,0.7134014368057251,0.05802047252655029,0.6021320819854736,0.7718628644943237,0.9729928336500671,1.287031128199858
s0724,107,0.8462597131729126,0.05298113822937012,0.7923420667648315,0.9447622299194336,0.9220618009567261,0.01563134416937828,0.903731644153595,0.9447622299194336,0.7257552146911621,0.015023615211248398,0.7047629356384277,0.7491978406906128,0.9177906646765307,1.16604014141742
s0889,48,0.7460842132568359,0.08759735524654388,0.6376348733901978,0.8360985517501831,0.8914468884468079,0.008459862321615219,0.8783226013183594,0.9042840003967285,0.6739697456359863,0.06337465345859528,0.5938127636909485,0.7555572986602783,0.8369362470452488,1.1069995620542274
s0738,48,0.898952305316925,0.015623940154910088,0.8783731460571289,0.9187315702438354,0.9153385162353516,0.004833634477108717,0.9092752933502197,0.9215189814567566,0.7552456855773926,0.13763175904750824,0.5405703783035278,0.9215189814567566,0.9820981957737117,1.1902779750799468
s0408,76,0.8924250602722168,0.030984796583652496,0.8453357815742493,0.9269429445266724,0.9521663784980774,0.003616131842136383,0.948971152305603,0.9586715698242188,0.8033401370048523,0.12340239435434341,0.6237719655036926,0.920418381690979,0.9372574798113592,1.1108931561660866
s0721,144,0.8913501501083374,0.015076540410518646,0.8745771050453186,0.9131783843040466,0.9305846095085144,0.006529856473207474,0.922775387763977,0.9395831823348999,0.8085092306137085,0.013515673577785492,0.7844744324684143,0.823113739490509,0.9578389122286274,1.102461315663332
s0702,202,0.5832215547561646,0.01943790726363659,0.5559700727462769,0.6065223217010498,0.6044118404388428,0.014867442660033703,0.5879120826721191,0.6300408840179443,0.2954607605934143,0.033136747777462006,0.2381466031074524,0.3342585563659668,0.9649406509520186,1.9739391233705648
