reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_mean,dense_std,dense_min,dense_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max,relative_performance,relative_performance_fp
s0002,96,0.9025761485099792,0.006905172485858202,0.8942386507987976,0.913835883140564,0.932977020740509,0.011265433393418789,0.9216634035110474,0.9474948048591614,0.8953372836112976,0.012977969832718372,0.8704861402511597,0.9066104292869568,0.9674151972077507,1.0080850703206328
s1038,78,0.9697936773300171,0.013952519744634628,0.9440988898277283,0.9830977916717529,0.9821691513061523,0.00448277173563838,0.9751133918762207,0.9881971478462219,0.8785511255264282,0.018481528386473656,0.8591802716255188,0.9131065607070923,0.9873998547402171,1.1038557110138767
s0720,85,0.941745400428772,0.020196424797177315,0.9227380156517029,0.9695888757705688,0.9763011932373047,0.001668941113166511,0.9746800661087036,0.9789501428604126,0.9113609194755554,0.02046274021267891,0.8921442627906799,0.950302004814148,0.9646053973426483,1.0333396794880139
s0860,60,0.9321999549865723,0.007915074937045574,0.9240967631340027,0.9458513259887695,0.9645696878433228,0.0017358212498947978,0.9628074169158936,0.9672629237174988,0.9432685971260071,0.02185797691345215,0.9104270339012146,0.965292751789093,0.9664412708954956,0.988265651826893
s0509,88,0.9021888971328735,0.030414707958698273,0.8609194159507751,0.9396723508834839,0.9529032707214355,0.003733815159648657,0.9473432302474976,0.9580082893371582,0.9044849276542664,0.03228376433253288,0.8573369383811951,0.9449637532234192,0.9467790958990344,0.9974615049392282
s0643,142,0.9533153772354126,0.028086207807064056,0.9184163808822632,0.9876655340194702,0.9861307144165039,0.004456378985196352,0.9784436225891113,0.9913160800933838,0.9465056657791138,0.03043133020401001,0.9066100120544434,0.9874341487884521,0.9667231364956438,1.0071945807642826
s0004,155,0.9407984614372253,0.02724669873714447,0.8916448354721069,0.963472843170166,0.9741480946540833,0.0021161118056625128,0.9720462560653687,0.9773993492126465,0.9349172711372375,0.025364037603139877,0.8973236083984375,0.9642805457115173,0.9657653354763269,1.0062905996942744
s1137,44,0.9507182836532593,0.013291283510625362,0.9266977310180664,0.9671854376792908,0.96394282579422,0.0019064355874434114,0.9619056582450867,0.9671854376792908,0.9082525372505188,0.02801879122853279,0.8556038737297058,0.9350465536117554,0.9862807816116432,1.046755439331107
s0629,12,0.9984367489814758,8.947785681812093e-05,0.9983170628547668,0.9985718727111816,0.9989404678344727,0.00016213124035857618,0.9988234043121338,0.9992510080337524,0.9985228776931763,0.0003163710352964699,0.9979302883148193,0.9988411068916321,0.9994957468745972,0.9999137438774569
s0025,4,0.9981516003608704,0.002301981206983328,0.9935669302940369,0.9996241927146912,0.9993255734443665,0.00017792225116863847,0.9991248846054077,0.9996241927146912,0.9784995317459106,0.03904842212796211,0.90045565366745,0.9996241927146912,0.9988252346235373,1.0200838814709448
s1176,3,0.9991879463195801,0.00013765794574283063,0.9990021586418152,0.999406099319458,0.9993823766708374,8.531685307389125e-05,0.9993186593055725,0.9995448589324951,0.9986993074417114,0.0009356229566037655,0.9969388246536255,0.9995448589324951,0.9998054494898089,1.0004892752745773
s0262,181,0.9366888999938965,0.024991372600197792,0.9073379039764404,0.972386360168457,0.9616740345954895,0.009701570495963097,0.9509088397026062,0.9764008522033691,0.9214059114456177,0.019735096022486687,0.8947166204452515,0.9453031420707703,0.974019123213509,1.0165865970235648
s0052,101,0.9549845457077026,0.02455909550189972,0.9168819785118103,0.9801533222198486,0.9739605188369751,0.004199706483632326,0.9696860313415527,0.9818705916404724,0.9484716653823853,0.020058266818523407,0.9220712780952454,0.9781565070152283,0.9805166916294183,1.0068667104806885
s0163,258,0.9848030209541321,0.004833122715353966,0.9785066246986389,0.9903836250305176,0.9894933700561523,0.0007731724763289094,0.9886173605918884,0.9905923008918762,0.9665166735649109,0.022515585646033287,0.9229809045791626,0.9860970973968506,0.9952598478737112,1.0189198467955793
s0378,115,0.924281895160675,0.03648897632956505,0.8677008152008057,0.9757140278816223,0.9601269960403442,0.008707018569111824,0.95265132188797,0.9768441915512085,0.9096606373786926,0.035018086433410645,0.8579967617988586,0.9666928648948669,0.962666292034806,1.016073310398607
s1077,168,0.9406268000602722,0.02138575352728367,0.9146239757537842,0.9763937592506409,0.9683974981307983,0.00479755736887455,0.9651161432266235,0.9778437614440918,0.9255863428115845,0.024354131892323494,0.9055332541465759,0.9721578359603882,0.9713230381902791,1.0162496533851186
s0866,167,0.9744470715522766,0.006092243827879429,0.9637518525123596,0.9807591438293457,0.9836006164550781,0.0015488876961171627,0.9810969829559326,0.9856112599372864,0.9375241994857788,0.012252839282155037,0.921353280544281,0.9581049084663391,0.9906938398068608,1.03938338027621
s0165,71,0.9018093347549438,0.016736643388867378,0.8718191385269165,0.9198729395866394,0.9562461972236633,0.0042487760074436665,0.9491448998451233,0.9615038633346558,0.9207268953323364,0.023424429818987846,0.880687952041626,0.9539514183998108,0.9430723357365813,0.979453667886432
s0139,33,0.9728991389274597,0.005025457125157118,0.9658772349357605,0.9790023565292358,0.9892367124557495,0.002161744050681591,0.9866844415664673,0.9917067289352417,0.9194076657295227,0.04385253041982651,0.8435447812080383,0.9707744717597961,0.9834846671958501,1.0581803645888608
