k,reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max
20,s0653,96,0.9396532773971558,0.010773509740829468,0.9246137142181396,0.9574097990989685,0.934582531452179,0.016666503623127937,0.9064640402793884,0.9566499590873718
50,s0653,96,0.9395635724067688,0.014486433006823063,0.9197579026222229,0.9604039192199707,0.9488973617553711,0.004441150464117527,0.9450045824050903,0.9574097990989685
100,s0653,96,0.9365249872207642,0.016846034675836563,0.9197579026222229,0.9624565243721008,0.9506014585494995,0.0060979705303907394,0.9462528228759766,0.9624565243721008
1,s0188,60,0.9342435598373413,0.019149823114275932,0.9100972414016724,0.9670482873916626,0.912453293800354,0.015683135017752647,0.8876343369483948,0.9316332936286926
2,s0188,60,0.9398534893989563,0.018494892865419388,0.9044662714004517,0.955970287322998,0.8833716511726379,0.032101575285196304,0.845203161239624,0.9226161241531372
3,s0188,60,0.9574085474014282,0.014926345087587833,0.9293088316917419,0.9727790951728821,0.8763742446899414,0.009283575229346752,0.8604334592819214,0.8862891793251038
5,s0188,60,0.9730206727981567,0.004061563406139612,0.9656621217727661,0.9766538143157959,0.9144236445426941,0.020957302302122116,0.8890308737754822,0.9366856217384338
10,s0188,60,0.9588558077812195,0.012716162018477917,0.9360973834991455,0.9734851121902466,0.9508703351020813,0.03966689482331276,0.8741670250892639,0.983458936214447
20,s0188,60,0.9746533632278442,0.008863565512001514,0.9580296277999878,0.9819519519805908,0.9800531268119812,0.005927955731749535,0.9691616296768188,0.9861072301864624
50,s0188,60,0.9793912768363953,0.003290964988991618,0.9735884666442871,0.9819519519805908,0.9810458421707153,0.004184569697827101,0.9747409820556641,0.9861072301864624
100,s0188,60,0.9799985885620117,0.0038074462208896875,0.9735884666442871,0.9839640855789185,0.9806625247001648,0.004542975686490536,0.9747409820556641,0.9861072301864624
1,s1176,189,0.9356781244277954,0.02921522781252861,0.891350269317627,0.9791587591171265,0.9187601208686829,0.029849547892808914,0.8706547021865845,0.9492670893669128
2,s1176,189,0.9469067454338074,0.030893417075276375,0.8919703960418701,0.978111743927002,0.9465635418891907,0.016567541286349297,0.9284982085227966,0.9758833646774292
3,s1176,189,0.9775550961494446,0.00763342622667551,0.9630439281463623,0.9848634600639343,0.9543821215629578,0.024548852816224098,0.9236900210380554,0.9890854358673096
5,s1176,189,0.977319061756134,0.0053811268880963326,0.9694727659225464,0.9830494523048401,0.9778760671615601,0.013956793583929539,0.9507145285606384,0.9890854358673096
10,s1176,189,0.983934223651886,0.003539156401529908,0.9800255298614502,0.9900295734405518,0.9845706224441528,0.004187776707112789,0.9772025346755981,0.9900295734405518
20,s1176,189,0.9851810336112976,0.0022074186708778143,0.9825350642204285,0.9887582659721375,0.9854608774185181,0.002255349885672331,0.9835199117660522,0.9896712899208069
50,s1176,189,0.9859626889228821,0.0022768748458474874,0.9835278987884521,0.9901039004325867,0.9862329363822937,0.0012562613701447845,0.984687089920044,0.9884659051895142
100,s1176,189,0.9860641360282898,0.0022382736206054688,0.9835814237594604,0.9901039004325867,0.9868132472038269,0.0016302554868161678,0.9856240153312683,0.9900295734405518
1,s0328,71,0.9200621843338013,0.020984061062335968,0.8867166042327881,0.9466688632965088,0.8755701780319214,0.03464097902178764,0.8195039629936218,0.9175135493278503
2,s0328,71,0.8884668350219727,0.06224335730075836,0.8096204996109009,0.9718822240829468,0.9267416000366211,0.02238156646490097,0.8934311270713806,0.9610804915428162
3,s0328,71,0.9344512820243835,0.007037895731627941,0.9265404939651489,0.9461338520050049,0.9440579414367676,0.02481725998222828,0.900944173336029,0.9700732827186584
5,s0328,71,0.9411557912826538,0.020185871049761772,0.9177340269088745,0.9743081331253052,0.9453352093696594,0.02616613358259201,0.9049419164657593,0.976264238357544
10,s0328,71,0.9613878130912781,0.009634166024625301,0.9496073722839355,0.9765725135803223,0.9614116549491882,0.017138248309493065,0.9282974004745483,0.9765095114707947
20,s0328,71,0.9682974815368652,0.006676765158772469,0.9580236673355103,0.9765725135803223,0.9704930186271667,0.004399524070322514,0.9634616374969482,0.977164089679718
50,s0328,71,0.9698597192764282,0.005848011001944542,0.9592801332473755,0.9765725135803223,0.971307635307312,0.0026005252730101347,0.9684260487556458,0.9758835434913635
100,s0328,71,0.9648311734199524,0.013755474239587784,0.9385685920715332,0.9765725135803223,0.9713560938835144,0.002586707938462496,0.9684260487556458,0.9758835434913635
1,s0050,216,0.9271437525749207,0.031505562365055084,0.8790687322616577,0.95509272813797,0.9049109220504761,0.023734277114272118,0.862043559551239,0.9291701316833496
2,s0050,216,0.9273063540458679,0.015602930448949337,0.9114338755607605,0.9534662365913391,0.9317463636398315,0.009218186140060425,0.9183175563812256,0.9469557404518127
3,s0050,216,0.9421309232711792,0.017351286485791206,0.9169508814811707,0.9690384268760681,0.912822425365448,0.012185992673039436,0.8939106464385986,0.9252815842628479
5,s0050,216,0.9517442584037781,0.0167117677628994,0.9216160178184509,0.9726196527481079,0.9493032693862915,0.018540602177381516,0.9189887642860413,0.969212532043457
10,s0050,216,0.9710351824760437,0.008222833275794983,0.9548184275627136,0.9767768383026123,0.9754402041435242,0.004344201181083918,0.9710415601730347,0.9813812971115112
20,s0050,216,0.9750207662582397,0.002321276580914855,0.9721510410308838,0.9781346321105957,0.9767535924911499,0.006277740001678467,0.9675619602203369,0.9835565090179443
50,s0050,216,0.9771316647529602,0.003021588549017906,0.9721510410308838,0.9810898303985596,0.9789522290229797,0.0033237366005778313,0.9752635955810547,0.9831050634384155
100,s0050,216,0.9781091809272766,0.004018334671854973,0.9721510410308838,0.9831882119178772,0.9788823127746582,0.0030324708204716444,0.9754140973091125,0.9835565090179443
1,s0325,252,0.8938520550727844,0.018394457176327705,0.8745265007019043,0.9207754731178284,0.9153598546981812,0.017922693863511086,0.8909017443656921,0.9380908608436584
2,s0325,252,0.9143204689025879,0.028026556596159935,0.8781214356422424,0.955586314201355,0.932927131652832,0.012427480891346931,0.9129132032394409,0.9486479759216309
3,s0325,252,0.9757668375968933,0.004388449713587761,0.9711033701896667,0.9829529523849487,0.9069865345954895,0.034318145364522934,0.8748770356178284,0.9497877955436707
